"sentence1","sentence2","sent_1","sent","id"
"В отделении скорой помощи ему ввели ванк зосин флагил.","Есть опасения по поводу инфекции.","entailment","1","23f3e15e-66c7-11e7-a561-f45c89b91419"
"Были проведены консультации по вопросу хирургии и инфекции.","Есть опасения по поводу инфекции.","entailment","1","240503ba-66c7-11e7-8bf0-f45c89b91419"
"История пребывания в мед учреждениях довольно обширна.","Есть опасения по поводу инфекционного заболевания.","neutral","0","241da7c8-66c7-11e7-a2d7-f45c89b91419"
"Последующее КТ брюшной полости было без признаков забрюшинного кровотечения.","есть опасения по поводу кровотечения у пациента","entailment","1","24031dfe-66c7-11e7-adf2-f45c89b91419"
"Он родился на 34 неделе беременности близнец 2 из-за полигидрамниоза а также развивающейся гипертензии беременных у матери.","Есть опасения по поводу переливания крови от близнеца к близнецу.","neutral","0","243d9f7e-66c7-11e7-8890-f45c89b91419"
"В дополнение к рентгенограмме грудного отдела позвоночника была проведена МРТ шейного и нижнего отделов позвоночника.","Есть опасения по поводу перелома позвоночника.","neutral","0","24145312-66c7-11e7-b6a4-f45c89b91419"
"Мать лечили сульфатом магния антибиотиками и бетаметазоном а затем индометацином.","есть опасения по поводу преждевременных родов","entailment","1","23fe0768-66c7-11e7-8ecc-f45c89b91419"
"Сосудистая хирургия оценила состояние пациента назначила венограмму и возможное стентирование верхней полой вены.","есть опасения по поводу препятствия в ВПВ","entailment","1","241e9368-66c7-11e7-8042-f45c89b91419"
"Принимал цефепим ванкомицин перорально и внутривенно. Был госпитализирован в отделение трансплантологии.","есть опасения по поводу сепсиса","neutral","0","18971c2c-66c7-11e7-b115-f45c89b91419"
"В отделении [**Больницы 3547**] она получила солумедрол 125 мг однократно сасикс 20 мг внутривенно однократно зосин 1 дозу.","Есть опасения по поводу ХОБЛ или пневмонии.","entailment","1","243dafe6-66c7-11e7-ae6d-f45c89b91419"
"Планировалось провести холесцинтиграфию чтобы лучше оценить состояние желчного пузыря.","есть опасения по поводу холецистита","entailment","1","23fcfc3a-66c7-11e7-976b-f45c89b91419"
"Вирусная нагрузка (цитомегаловирус) при поступлении была отрицательной.","Есть опасения по поводу цитомегаловируса.","entailment","1","240bd090-66c7-11e7-ab2f-f45c89b91419"
"На [**3023-6-4**] был проведен нагрузочный стресс-тест занимался в течение пяти с половиной минут по протоколу [**Фамилия 298**] и был остановлен из-за усталости.","Есть опасения что у пациента ишемическая болезнь сердца.","entailment","1","2420bf62-66c7-11e7-8dfb-f45c89b91419"
"Повторный гематокрит стабилен но в связи с падением АД переведён в отделение интенсивной терапии для более тщательного наблюдения.","Есть опасения что у пациента скрытое кровотечение.","entailment","1","189f6aa6-66c7-11e7-b01e-f45c89b91419"
"Сосудистая хирургия оценила состояние пациента назначила венограмму и возможное стентирование верхней полой вены.","есть опухоль средостения","neutral","0","241e96b0-66c7-11e7-beec-f45c89b91419"
"Без плевральной боли.","есть плевритная боль","contradiction","2","2402cac8-66c7-11e7-b023-f45c89b91419"
"Согласно записям этиология бреда пациента оставалась неясной хотя было подозрение на ТТП учитывая анемию и тромбоцитопению.","Есть подозрение на тромботическую тромбоцитопеническую пурпуру","entailment","1","23f45b5c-66c7-11e7-b67c-f45c89b91419"
"Нет признаков аутоиммунного гепатита.","Есть признаки и симптомы аутоиммунного гепатита","contradiction","2","1898dfb4-66c7-11e7-9911-f45c89b91419"
"Для уменьшения боли назначили аспирин и начали вводить гепарин внутривенно из-за опасения развития ОКС.","Есть признаки и симптомы связанные с острым коронарным синдромом","entailment","1","189553c6-66c7-11e7-abed-f45c89b91419"
"Недавно был госпитализирован с [**1-6**] по [**1-7**] со стентом NSTEMI установленным в [**Больнице 111**] (см. Ниже) - в примечании говорится что пациенту был отменён приём лазикса но в выписных документах указано что он принимал его.","есть путаница с согласованием приёма лекарств","entailment","1","1896c608-66c7-11e7-8faf-f45c89b91419"
"медиастинальная гематома с тампонадой сердца","Есть сдавление сердца","entailment","1","243e5f86-66c7-11e7-86f9-f45c89b91419"
"Никаких изменений зрения или слуха проблем с глотанием проблем со слухом или других заболеваний кроме указанных выше.","есть слабость в руках","neutral","0","24022e08-66c7-11e7-9ade-f45c89b91419"
"Пациент - мужчина 73 лет который наблюдался по поводу бессимптомного стеноза левой сонной артерии высокой степени но не смог пройти кардиологическое обследование из-за тяжелого обморочного эпизода.","Есть сужение сонных артерий","entailment","1","2441cd40-66c7-11e7-942e-f45c89b91419"
"Нет тошноты потоотделения.","есть тошнота","contradiction","2","243dc77e-66c7-11e7-b593-f45c89b91419"
"Также она отметила диарею.","Еще у неё был жар и озноб","neutral","0","2402744c-66c7-11e7-9768-f45c89b91419"
"В день поступления у пациента вновь возникла боль в груди.","Жалоб на боли в груди не предъявляет.","contradiction","2","240c24d0-66c7-11e7-935f-f45c89b91419"
"Следует отметить она уже была госпитализирована по поводу аналогичного эпизода в [**12-18**] когда у неё обнаружили ИМП и провели 7-дневный курс лечения левакином.","Жалоб на мочеиспускание в анамнезе не было","contradiction","2","2407ac52-66c7-11e7-b865-f45c89b91419"
"Отрицательный медицинский анамнез.","Жалоб нет","neutral","0","2401c706-66c7-11e7-8fff-f45c89b91419"
"В отделении реанимации: T 368 чсс 98 ад 103/86 чдд 16 100% без маски.","Жалоб нет","neutral","0","2433316c-66c7-11e7-ba63-f45c89b91419"
"Не было ни температуры ни озноба ни диареи.","Жалоб нет","entailment","1","2446aac6-66c7-11e7-9b82-f45c89b91419"
"При поступлении в [**больница 22**] пациент бессимптомный.","Жалоб нет","entailment","1","1897405a-66c7-11e7-b0b7-f45c89b91419"
"Прошла курс бетаметазона.","Жалоб нет","contradiction","2","23fcf366-66c7-11e7-816f-f45c89b91419"
"Через 10 минут у него появилась слабость в правой ноге.","Жалоб нет","contradiction","2","2433e574-66c7-11e7-b310-f45c89b91419"
"За последние несколько недель ее боли заметно усилились.","Жалоб нет","contradiction","2","24350f30-66c7-11e7-ae85-f45c89b91419"
"В анамнезе [**Мужское Имя**] отмечена пятнистая лихорадка.","Жалоб нет","contradiction","2","18937978-66c7-11e7-b2e0-f45c89b91419"
"Пациент госпитализирован в [**больницу 3**] у него сохранялись боли в животе правый верхний квадрант УЗИ с холециститом однако при поступлении отклонений в ФПП не было.","Жалоб нет","contradiction","2","189f8efa-66c7-11e7-9816-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациент - мужчина 50 лет который [**2849-8-1**] был сбит ЖД вагоном и протащен несколько метров.","Жалоб нет.","contradiction","2","2431ead0-66c7-11e7-bfc2-f45c89b91419"
"Наблюдалась у кардиолога в связи с повышенным кровяным давлением (недавно увеличен уровень топрола и добавлен гидрохлоротиазид) грыжами дисков в C4 и C5 с усилением болей в шее в последние несколько месяцев гистерэктомия аппендэктомия операция на поясничном диске в [**3118**].","Жалоб при осмотре пациент не имеет","contradiction","2","241c281c-66c7-11e7-b386-f45c89b91419"
"Её первоначальное обследование проводил доктор [**Фамилия 8265**] на тот момент у пациентки была боль в верхнем квадранте без тошноты рвоты лихорадки озноба или усталости гепатоспленомегалии желтухи или энцефалопатии.","Жалобы на боли в животе в последнее время не предъявлялись","contradiction","2","23ed531e-66c7-11e7-ada9-f45c89b91419"
"Макроцитарная анемия ИМП","Жалобы на дизурию","neutral","0","242e9240-66c7-11e7-b0b9-f45c89b91419"
"Назначили 40 мг протоникса внутривенно.","Жалобы на ЖКТ отсутствуют.","contradiction","2","2418500c-66c7-11e7-ba0b-f45c89b91419"
"Отделение [**Больница**]: удаление кисты.","Жалобы на кожные покровы отсутствуют.","contradiction","2","2432dc2e-66c7-11e7-b8c0-f45c89b91419"
"Нет тошноты рвоты жара озноба.","Жалобы на рвоту","contradiction","2","24384fe2-66c7-11e7-bca8-f45c89b91419"
"Отмечает некоторые припухлости по всему телу но отрицает отёк или покраснение суставов.","Жалобы на суставной выпот и покраснение","contradiction","2","18985b1c-66c7-11e7-8a88-f45c89b91419"
"У неё было 2 предыдущих эпизода онемения языка первый эпизод произошел [**3-/2903**] без заметных последствий. Никому не рассказывала об этих случаях.","Жалобы неврологического характера отсутствуют.","contradiction","2","23ee2b6c-66c7-11e7-a121-f45c89b91419"
"При общем осмотре сообщила о предыдущем [**Дата Диапазон**] в [**2864**] когда она испытала онемение/покалывание левой части лица.","Жалобы неврологического характера отсутствуют.","contradiction","2","189e15c2-66c7-11e7-86e3-f45c89b91419"
"Также сообщила что во время нахождения в машине скорой помощи ей казалось что она не может сделать полный вдох.","Жаловалась на одышку","entailment","1","24279a1c-66c7-11e7-9383-f45c89b91419"
"В её истории есть подобные эпизоды: обычно продолжительностью <5 минут и возникающих через час после еды.","Жалуется на боли в животе","neutral","0","23fbc07a-66c7-11e7-8f43-f45c89b91419"
"Обнаружена правая гомонимная гемианопсия при обследовании выявлено поражение левой теменно-затылочной области.","Жалуется на головную боль","neutral","0","241548ba-66c7-11e7-8e62-f45c89b91419"
"В настоящее время тошнит двоится в глазах видит жуков ползающих по потолку.","Жалуется на диплопию","entailment","1","189b100c-66c7-11e7-8123-f45c89b91419"
"Отрицает головную боль изменения зрения боль в шее или спине боли в бедре нет.","жалуется на диплопию","contradiction","2","23f542ee-66c7-11e7-9724-f45c89b91419"
"Отрицает боль в груди или одышку.","Жалуется на затруднённость дыхания","contradiction","2","2436e280-66c7-11e7-a803-f45c89b91419"
"ХСН ФВ 55% 6.","жалуется на одышку","neutral","0","18938062-66c7-11e7-8d6a-f45c89b91419"
"За два дня до госпитализации он сгребал листья во дворе после чего у него появилась одышка в покое и при нагрузке которая сохранялась в течение двух дней.","Жалуется на одышку","entailment","1","2428737e-66c7-11e7-9f83-f45c89b91419"
"В настоящее время отрицает боль в груди одышку головокружение.","Жалуется на одышку","contradiction","2","2420e65c-66c7-11e7-a626-f45c89b91419"
"Отрицает наличие орхопноэ пароксизмальной ночной одышки отёчность ног.","Жалуется на отеки в ногах","contradiction","2","23f4dc1c-66c7-11e7-b437-f45c89b91419"
"Говорит что была аналогичная госпитализация с похожими симптомами но на этот раз у неё не болит голова.","Жалуется на сильную головную боль","contradiction","2","2413556e-66c7-11e7-b992-f45c89b91419"
"По-прежнему жалуется на малопродуктивный кашель заложенность носа жар/озноб хрипы.","Жалуется на симптомы гриппа","entailment","1","189e514a-66c7-11e7-adf3-f45c89b91419"
"Не сообщает об отеке горла или опухании языка.","Жалуется на увеличенный язык и затруднённое дыхание","contradiction","2","2422e42c-66c7-11e7-be39-f45c89b91419"
"Говорит что чувствует усталость и слабость после выписки из реабилитационного центра.","Жалуется на усталость","entailment","1","2416e5a8-66c7-11e7-901f-f45c89b91419"
"Заболевания периферических сосудов.","Жалуется на хромоту","neutral","0","240d98a6-66c7-11e7-aacb-f45c89b91419"
"Проведена КТ головы из-за гидроцефалии и начавшейся рвоты.","Желудочки пациента расширены.","entailment","1","23f9dc46-66c7-11e7-ad12-f45c89b91419"
"Отрицает лихорадку тошноту рвоту головокружение обморок диарею дискомфорт в животе. .","Желудочно-кишечная функция в норме","neutral","0","189df2f6-66c7-11e7-b857-f45c89b91419"
"Первоначально у него был кровавый понос и боли в животе.","Желудочно-кишечная функция в норме","contradiction","2","24205888-66c7-11e7-86ab-f45c89b91419"
"81-летний мужчина с кардиомиопатией (фв 20%) и афибриляцией (контролируется кумадином). Поступил в больницу [**Больница 2530**] с желчнокаменным панкреатитом/острым калькулезным холециститом после холецистэктомии с сохраненным камнем в общем желчном протоке переведён в [**Больница 22**] для повторной ЭРХПГ.","Желчный пузырь больного в норме.","contradiction","2","24019df8-66c7-11e7-8cf9-f45c89b91419"
"Состояние после холецистэктомии.","Желчный пузырь не поврежден","contradiction","2","2410e600-66c7-11e7-a315-f45c89b91419"
"В анамнезе у матери указано спонтанное начало родов.","Женщина была беременна.","entailment","1","2425c534-66c7-11e7-b986-f45c89b91419"
"Пациентка находилась под усиленным наблюдением со стороны ЭКО-врачей с периодическим проведением биофизических тестов.","Женщина получает обычную акушерскую помощь","contradiction","2","2444b7c8-66c7-11e7-a8bf-f45c89b91419"
"Беременность протекала без особых осложнений за исключением разрешившейся субхориальной гематомы.","Женщина родила естественным путём в срок","neutral","0","23f1b3ac-66c7-11e7-811f-f45c89b91419"
"Переведен в отделение реанимации [**Больница 22**] где у него была тахикардия до 110 гипотония до систолического давления 80-90.","Жизненно важные органы были в норме","contradiction","2","24019146-66c7-11e7-986a-f45c89b91419"
"Получила две единицы СЗП в результате чего гематокрит достиг 159.","Жизненно важные органы были нестабильны","neutral","0","18943da4-66c7-11e7-a436-f45c89b91419"
"Мужчина 87 лет с хроническим кровотечением из ЖКТ с J-образной трубкой в анамнезе с лихорадкой гипотонией и снижением уровня гематокрита.","Жизненно важные органы в норме","contradiction","2","2433508c-66c7-11e7-bee8-f45c89b91419"
"Пренатальный скрининг матери: группа крови III+ антитела отрицательные RPR нереактивный поверхностный антиген гепатита отрицательный стрептококк группы B отрицательный.","Жизненно важные органы матери в норме","neutral","0","241cec5c-66c7-11e7-a344-f45c89b91419"
"Ей выполнили переливание дополнительной единицы крови и перевели в ОРИТ [**Больница 22**] для возможной ангиографии.","Жизненно важные органы не стабильны","neutral","0","23ff8d74-66c7-11e7-9e43-f45c89b91419"
"Были вызваны врачи скорой но впоследствии у него произошла остановка сердца.","Жизненно важные органы оставались в стабильном состоянии","contradiction","2","240ba348-66c7-11e7-8cce-f45c89b91419"
"Пациент переведён в [**Больница 470**] для дальнейшего ведения и постановки предварительного диагноза.","Жизненно важные органы пациента нестабильны","neutral","0","23f3eb52-66c7-11e7-8cbe-f45c89b91419"
"Переведена в [**Больница 22**] для дальнейшего вмешательства.","Жизненно важные органы стабильны","neutral","0","23ffa7e6-66c7-11e7-a2ed-f45c89b91419"
"Ее осмотрели в отделении была обнаружена тахикардия и гипоксия с насыщением воздуха в помещении 88 и она была госпитализирована.","Жизненно важные показатели были в пределах нормы","contradiction","2","23fc01e8-66c7-11e7-bf10-f45c89b91419"
"Она обратилась в [**Больница**]-[**Местонахождение 7342**] скорой помощи где её первоначальные жизненные показатели показали жар 40 тахикардию до 120 и 83% на воздухе.","Жизненно важные показатели были в пределах нормы","contradiction","2","243282c6-66c7-11e7-b48c-f45c89b91419"
"Днем [**9-1**] её дочь заметила что у пациента усилилась одышка и артериальное давление возросло до 200.","Жизненно важные показатели были в пределах нормы","contradiction","2","2436baf6-66c7-11e7-963a-f45c89b91419"
"Температура пациента в отделении скорой была 38.8 пульс 148 артериальное давление 128/78 частота дыхания 20 уровень O2 при комнатном воздухе 92 процента.","Жизненно важные показатели в норме.","contradiction","2","241d1342-66c7-11e7-855b-f45c89b91419"
"В [**Имя**] у пациента была отмечена температура 38 ЧСС 140-150 АКН 256.","Жизненно важные показатели и лабораторные показатели пациента в пределах нормы","contradiction","2","189c571e-66c7-11e7-b8c7-f45c89b91419"
"Лихорадки у женщины нет.","Жизненно важные показатели матери в пределах нормы","neutral","0","242cf7fa-66c7-11e7-af68-f45c89b91419"
"Неврологический осмотр показывает что пациент двигает всеми конечностями реактивен с нормальными хватательным и сосательным рефлексом новорожденного.","Жизненно важные показатели младенца в пределах нормы","neutral","0","24417324-66c7-11e7-b9d4-f45c89b91419"
"Переведён в отделение интенсивной терапии клинически стабилен давление около 100.","Жизненно важные показатели пациента колеблются.","contradiction","2","2408d382-66c7-11e7-8870-f45c89b91419"
"Пациент отрицал сопутствующие симптомы: одышку головокружение учащённое сердцебиение тошноту рвоту а также плевритическую боль.","Жизненно важные показатели пациента стабильны","neutral","0","23ffbb0a-66c7-11e7-8786-f45c89b91419"
"В отделении реанимации получила 2 л физраствора затем D5 1/2 НС с 2 ампулами HCO3 и 200 куб. см/час с улучшением пульса до 110-120.","Жизненно важные показатели пришли в норму после лечения в отделении скорой помощи","neutral","0","24030992-66c7-11e7-a380-f45c89b91419"
"Пациент был планово интубирован на месте происшествия после того как у него обнаружили тахипноэ и одышку.","Жизненно-важные показатели пациента в норме","contradiction","2","2445c668-66c7-11e7-988c-f45c89b91419"
"АД в реанимации колебалось в пределах 107-119/56-77 ЧСС - 58-70.","Жизненные показатели были нестабильны","contradiction","2","2410b6a8-66c7-11e7-8509-f45c89b91419"
"АД осталось в норме.","Жизненные показатели в норме","neutral","0","2418ca98-66c7-11e7-a94c-f45c89b91419"
"Отрицает что у неё были лихорадка озноб ночная потливость тошнота/рвота боль кашель проявления удушья диарея моча с неприятным запахом или изменения в моче изменения движения или двигательных способностях.","Жизненные показатели в норме.","neutral","0","240468a8-66c7-11e7-97e5-f45c89b91419"
"(АД 92/50) тахикардия (ЧСС 130) гипоксия тахипноэ (ЧДД 30) с начальным уровнем О2 63% в реанимации (в машине скорой отмечена гипоксия до поступления в отделение начата поддержка дыхания через маску без ребризера).","Жизненные показатели в пределах нормы","contradiction","2","240f2024-66c7-11e7-971f-f45c89b91419"
"В приёмном покое у него измерено: Т 398 (ректально) ЧСС 134 АД 124/74 чдд 42 О2 насыщ 88% маска.","Жизненные показатели в пределах нормы","contradiction","2","2423fd50-66c7-11e7-8af4-f45c89b91419"
"При поступлении в реанимацию у него была гипотония с сист ад 90 пульс 140.","Жизненные показатели в пределах нормы","contradiction","2","24316380-66c7-11e7-b741-f45c89b91419"
"АД в реанимации колебалось в пределах 107-119/56-77 ЧСС - 58-70.","Жизненные показатели в реанимации были стабильными","entailment","1","2410b52c-66c7-11e7-9b82-f45c89b91419"
"По прибытии в реан отдел температура 384 ЧСС 115 АД 121/108 Чдд 18 98% при 4л маска.","Жизненные показатели нестабильны","contradiction","2","23f8284a-66c7-11e7-9581-f45c89b91419"
"Беременность протекала без особых осложнений за исключением разрешившейся субхориальной гематомы.","За исключением субхорионической гематомы беременность протекала без осложнений.","entailment","1","23f1b00a-66c7-11e7-8bda-f45c89b91419"
"Мужчина (32 года) с известными случаями судорог в анамнезе. Пытается отказаться от приема лекарств в попытке вернуться на действительную военную службу.","За последние 5 лет у него не было припадков","neutral","0","24320826-66c7-11e7-a946-f45c89b91419"
"Никаких контактов с больными никаких прививок от гриппа никаких миалгий.","Заболевание верхних дыхательных путей","neutral","0","24427182-66c7-11e7-9c18-f45c89b91419"
"Язвенная болезнь.","Заболевание вызванное пониженной секрецией кислоты.","contradiction","2","240224e4-66c7-11e7-b5cc-f45c89b91419"
"Ишемическая болезнь сердца.","Заболевание которое влечёт отложение кальция внутри артериальной интимы.","entailment","1","240ec2a8-66c7-11e7-9ad6-f45c89b91419"
"Гастроэзофагеальная рефлюксная болезнь.","Заболевание которое лечится ингибиторами протонной помпы.","entailment","1","241fe81c-66c7-11e7-8e60-f45c89b91419"
"Ишемическая болезнь сердца.","Заболевание которое предотвращает гипергликемия.","contradiction","2","240ec412-66c7-11e7-a38a-f45c89b91419"
"Прошел катетеризацию сердца которая выявила заболевание коронарных артерий с одним сосудом.","Заболевание находится в левой передней нисходящей артерии","neutral","0","242b53a8-66c7-11e7-b56d-f45c89b91419"
"Хроническая язва правой нижней конечности на [**3379-1-8**] неинвазивные исследования артерий в покое в норме.","Заболевание периферических артерий","contradiction","2","189a2f8c-66c7-11e7-af59-f45c89b91419"
"Язвенная болезнь.","Заболевание часто вызываемое хеликобактер пилори.","entailment","1","24022368-66c7-11e7-bb99-f45c89b91419"
"В анамнезе варикоз желудка.","Заболевания желудочно-кишечного тракта в анамнезе","entailment","1","23ee59a8-66c7-11e7-9d47-f45c89b91419"
"Стеноз правой подвздошной артерии состояние после шунтирования в [**3019**].","Закупорка подвздошной артерии","entailment","1","242aee68-66c7-11e7-9406-f45c89b91419"
"В [**3105**] была обнаружена окклюзия правой подключичной вены.","Закупорка правой подключичной вены","entailment","1","23f81c88-66c7-11e7-a964-f45c89b91419"
"На данный момент не может предоставить отчёт о своём состоянии.","Заторможен","neutral","0","2449b5de-66c7-11e7-9184-f45c89b91419"
"Отрицает боль в груди или одышку.","Затруднений дыхания не испытывает","entailment","1","2436e0e4-66c7-11e7-9443-f45c89b91419"
"Эта интубация была осложнена разрывом губы.","Затрудненное дыхание","entailment","1","2435789e-66c7-11e7-9117-f45c89b91419"
"Он отметил одышку при физ нагрузке - неспособность пройти более 10 шагов без одышки или слабости в руках и ногах.","Затруднённость дыхания отрицает","contradiction","2","24151e30-66c7-11e7-b088-f45c89b91419"
"Талассемия # Злоупотребление психоактивными веществами (героин/кокаин) сообщает об отсутствии таковых с [**2947**].","Злоупотребление наркотиками","entailment","1","2443ec62-66c7-11e7-98f9-f45c89b91419"
"Злоупотребляла различными веществами интраназально и курила крэк.","Злоупотребление наркотиками","entailment","1","244670d8-66c7-11e7-aec6-f45c89b91419"
"Гематокрит отслеживался каждые шесть часов перед выпиской составлял 33.","Значение гематокрита неизвестно.","contradiction","2","1897b6e6-66c7-11e7-8f62-f45c89b91419"
"Оценка её по шкале инсульта NIH 17.","Значение по шкале NIH указывает на инсульт","entailment","1","242cb5da-66c7-11e7-858c-f45c89b91419"
"Апгар был 8 и 8 на 1 и 5 минутах соответственно.","Значения Апгара были в пределах нормального диапазона.","entailment","1","242cbd12-66c7-11e7-9fbe-f45c89b91419"
"Апгар был 8 и 9.","Значения Апгара были в пределах нормы","entailment","1","23fa5c82-66c7-11e7-ae55-f45c89b91419"
"Апгар был 8 и 9.","Значения Апгара были критически низкими","contradiction","2","23fa5dd4-66c7-11e7-bb33-f45c89b91419"
"Апгар был 7 и 8.","Значения Апгара были критически низкими","contradiction","2","2411c6e2-66c7-11e7-9dc0-f45c89b91419"
"Апгар был 7 на 1 минуте и 8 на 5 минуте.","Значения Апгара были критически низкими","contradiction","2","24245012-66c7-11e7-8f43-f45c89b91419"
"Апгар был 7 и 8.","Значения Апгара в норме","entailment","1","2411c570-66c7-11e7-a349-f45c89b91419"
"Апгар был 7 на 1 минуте и 8 на 5 минуте.","Значения Апгара в норме","entailment","1","24244e86-66c7-11e7-89a4-f45c89b91419"
"Оценка по шкале Апгар - семь баллов в возрасте одной минуты и восемь баллов в возрасте пяти минут.","Значения Апгара в норме","entailment","1","2443dce2-66c7-11e7-8420-f45c89b91419"
"Оценка по шкале Апгар - семь баллов в возрасте одной минуты и восемь баллов в возрасте пяти минут.","Значения по шкале Апгара были критически низкими","contradiction","2","2443dea4-66c7-11e7-a1fe-f45c89b91419"
"Зрачки были размером от 4 до 2 мм с обеих сторон.","Зрачки расширены.","contradiction","2","23f16564-66c7-11e7-a2da-f45c89b91419"
"Зрачки были размером от 4 до 2 мм с обеих сторон.","Зрачки сужены.","entailment","1","23f163de-66c7-11e7-b15e-f45c89b91419"
"Операция по удалению катаракты слева пересадка роговицы.","Зрение пациента в норме","neutral","0","23f2a00a-66c7-11e7-b91e-f45c89b91419"
"Нет истории ибс.","ИБС в истории не отмечена","entailment","1","23fcd89a-66c7-11e7-b058-f45c89b91419"
"На основании вышеуказанных результатов он был направлен на кардиохирургическое вмешательство.","ИБС и гипертония в анамнезе","neutral","0","24290adc-66c7-11e7-908c-f45c89b91419"
"Нет истории ибс.","ИБС отмечена в истории пациента","contradiction","2","23fcd9e4-66c7-11e7-8317-f45c89b91419"
"Разрез чистый сухой без повреждений.","Из разреза вытекает гнойный материал.","contradiction","2","18989822-66c7-11e7-ae92-f45c89b91419"
"Тест был прекращен и первоначальные изменения на ЭКГ пациента в значительной степени исчезли.","Изменения ЭКГ разрешились с помощью кардиоверсии","contradiction","2","23edc9ec-66c7-11e7-a31c-f45c89b91419"
"Большое количество сгустков было обнаружено в желудке без другой этиологии.","Изображение желудка было ненормальным","entailment","1","2421793e-66c7-11e7-b83a-f45c89b91419"
"Ночь провёл в отделении реанимации с небулайзером принимал большие дозы стероидов антибиотики. На следующий день был доставлен в операционную КТ-хирургии для проведения открытой биопсии лёгких - взятие образцов правой нижней доли и правой средней доли.","Имеет ослабленный иммунитет","neutral","0","2423e642-66c7-11e7-967f-f45c89b91419"
"[**Фамилия 7540**] - мужчина 49 лет с ВИЧ/СПИДом (последний CD4 387 [**3-26**]) тяжелой ХОБЛ (домашний O2 4-5 л). Госпитализирован с одышкой и спутанностью сознания.","Имеет ослабленный иммунитет","entailment","1","241beb06-66c7-11e7-bda2-f45c89b91419"
"При компьютерной томографии желудок отделён от брюшной стенки но свободного воздуха в брюшной полости не было.","имеется внутрибрюшинный свободный воздух","contradiction","2","2447e792-66c7-11e7-8133-f45c89b91419"
"Левая околососудистая артерия имела серийные 80% стенозы а правая коронарная артерия имела средне-тотальную окклюзию.","Имеется значительное сужение коронарных артерий","entailment","1","23f9b110-66c7-11e7-8f56-f45c89b91419"
"Младенцы родились путём кесарева сечения [**2977-11-12**] из-за опасений по поводу ограничения роста близнеца 1.","Имеется плацентарная недостаточность","neutral","0","23f6b7e4-66c7-11e7-8be3-f45c89b91419"
"Была сопутствующая одышка и пунцовость лица.","Имел аллергическую реакцию","neutral","0","2401aa98-66c7-11e7-823f-f45c89b91419"
"Произошла внутриутробная гибель одного из близнецов.","Имел место синдром переливания крови близнецов","neutral","0","2406d066-66c7-11e7-ac07-f45c89b91419"
"Упал правой стороной груди на каменную площадку.","имеются множественные переломы рёбер","neutral","0","23fee630-66c7-11e7-bacd-f45c89b91419"
"Признаков рассечения не обнаружено.","имеются признаки рассечения","contradiction","2","189f1f42-66c7-11e7-95c2-f45c89b91419"
"Прошел пять курсов химиотерапии липосомальным даунорубицином по поводу желудочной саркомы Капоши закончившихся 5/98.","Иммунная система пациента подавлена.","entailment","1","2436ce88-66c7-11e7-9fa1-f45c89b91419"
"История саркомы Капоши со старым поражением на лодыжке.","Иммуносупрессия","neutral","0","23f304a8-66c7-11e7-8869-f45c89b91419"
"Сад 150 по артериальному катетеру 2л жидкости 3 эритроциты в моче.","Инвазивного наблюдения за пациентом нет.","contradiction","2","2419c8e2-66c7-11e7-9dee-f45c89b91419"
"Проверяет уровень сахара в крови нечасто (порядка нескольких раз в неделю).","Иногда выполняет проверку уровня сахара в крови","entailment","1","23f27f94-66c7-11e7-a7a4-f45c89b91419"
"Гастроэзофагеальная рефлюксная болезнь.","Иногда у пациента возникает боль в груди","neutral","0","241feef4-66c7-11e7-8a5f-f45c89b91419"
"Сахарный диабет II типа.","Инсулин не требуется.","neutral","0","18933a8a-66c7-11e7-a132-f45c89b91419"
"Гипертония СД остеоартрит дислипидемия","Инсулинозависимый диабет","neutral","0","241a2f62-66c7-11e7-bade-f45c89b91419"
"Инсулинозависимый диабет Панкреатит левая нога шунтирование","Инсулинозависимый диабет в истории болезни","entailment","1","24182fa8-66c7-11e7-a30d-f45c89b91419"
"Его лицо было симметричным.","Инсульта в анамнезе нет","neutral","0","24199df4-66c7-11e7-b977-f45c89b91419"
"Застойная сердечная недостаточность Класс II по классификации ассоциации кардиологов.","Инфаркт миокарда в анамнезе","neutral","0","23ff7a64-66c7-11e7-8ced-f45c89b91419"
"После катетеризации она была повторно госпитализирована в отделение интенсивной терапии.","Инфаркт миокарда в анамнезе","neutral","0","240068d2-66c7-11e7-a806-f45c89b91419"
"Эхокардиограмма сделанная [**Местоположение**] [**3161-10-21**] показала фв 20% с выраженным глобальным гипокинезом желудочков.","Инфаркт миокарда в анамнезе","neutral","0","24018048-66c7-11e7-a71f-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациентка - 88-летняя женщина с гипертонией бывшая курильщица без известных ранее сердечных заболеваний находилась в обычном состоянии здоровья до вечера [**3168-10-15**] когда она мыла посуду.","Инфаркт миокарда в анамнезе","contradiction","2","23f2fd98-66c7-11e7-9fc7-f45c89b91419"
"ДГПЖ ТУР в [**2763**] 6.","Инфекции мочевыводящих путей в анамнезе","neutral","0","242c9a1c-66c7-11e7-8675-f45c89b91419"
