"sentence1","sentence2","sent_1","sent","id"
"Вводили Лазикс внутривенно.","Она получила мочегонное средство внутривенно.","entailment","1","241e5482-66c7-11e7-99f2-f45c89b91419"
"Ее перевели сюда для проведения катетеризации сердца.","Пациенту сделали разрез в паху.","entailment","1","241e5b6e-66c7-11e7-91fd-f45c89b91419"
"ИСТОРИЯ: 59-летняя женщина с раком пищевода также кровотечением из ЖКТ изначально гипотензивна с опасением эрозии в большие сосуды средостения.","у пациента желудочно-кишечное кровотечение и рак пищевода","entailment","1","241e600a-66c7-11e7-9fa2-f45c89b91419"
"Поступил бодрым и внимательным не жаловался на головную боль но речь была невнятной двусторонний нистагм бокового взора в конечной точке транскулярная атаксия палец к носу и пятка к голени.","Были неврологические симптомы","entailment","1","241e66f6-66c7-11e7-b42d-f45c89b91419"
"В день родов в связи с обострением преэклампсии ей было сделано кесарево сечение.","Пациентка родила младенца хирургическим путём","entailment","1","241e6c5a-66c7-11e7-b775-f45c89b91419"
"Пациент отрицает наличие озноба.","У пациента нет признаков лихорадки","entailment","1","241e71da-66c7-11e7-bac3-f45c89b91419"
"Общий анализ мочи отрицательный на ЭКГ изменений не отмечено.","У пациента нет признаков ИМП","entailment","1","241e75d8-66c7-11e7-914c-f45c89b91419"
"Во время операции было 2 перерыва. Консультации с врачами указывают на наличие тонкого неоднородного поражения в нижней части правой печеночной доли что соотносится с результатами МРТ.","Пациенту выполняется лапаротомия.","entailment","1","241e7ae8-66c7-11e7-97ad-f45c89b91419"
"Утверждает что за последние 3 дня набрал 8.5 кг.","У него был стремительный набор веса","entailment","1","241e81b6-66c7-11e7-8764-f45c89b91419"
"Во время этой беременности она не лечилась RhoGAM.","Она не получала иммуноглобулин Rho(D)","entailment","1","241e8634-66c7-11e7-88e8-f45c89b91419"
"Ей сделали ЭРХПГ и стентирование желчевыводящих путей.","У неё была непроходимость желчевыводящих путей","entailment","1","241e8d52-66c7-11e7-8526-f45c89b91419"
"Сосудистая хирургия оценила состояние пациента назначила венограмму и возможное стентирование верхней полой вены.","есть опасения по поводу препятствия в ВПВ","entailment","1","241e9368-66c7-11e7-8042-f45c89b91419"
"За последние 24 часа заметила у себя тёмный стул.","У пациентки кровь в кале","entailment","1","241e9836-66c7-11e7-aec9-f45c89b91419"
"Пациент отмечал ухудшение этих симптомов в течение недели до обращения.","У пациента наблюдалось явное нарастание выраженности симптомов","entailment","1","241e9c98-66c7-11e7-b79a-f45c89b91419"
"Начали лучевую терапию в [**10-29**] и 1-й курс цисплатина/этопозида в [**11-28**] а 2-й курс в [**12-30**].","у пациента рак","entailment","1","241ea15a-66c7-11e7-8f75-f45c89b91419"
"Инфекция мочевыводящих путей была активной и лечилась во время госпитализации.","у пациента была ИМП","entailment","1","241ea812-66c7-11e7-b42f-f45c89b91419"
"Отметила внезапный приступ одышки [**3350-7-9**] приняла дополнительную дозу фуросемида 40 мг с незначительным облегчением.","у пациента одышка","entailment","1","241eac86-66c7-11e7-a4ce-f45c89b91419"
"Ему была проведена ФГДС с толчковой энтероскопией и колоноскопия которые не выявили источник кровотечения.","У него кровотечение в желудочно-кишечном тракте","entailment","1","241eb294-66c7-11e7-985c-f45c89b91419"
"В настоящее время она отрицает боль в животе тошноту/рвоту или увеличение обхвата живота.","Пациент отрицает симптомы рака поджелудочной железы.","entailment","1","241eba3a-66c7-11e7-bac5-f45c89b91419"
"Он прошел курс химиотерапии под наблюдением доктора [**Фамилия 5666**].","У него рак","entailment","1","241ec0e8-66c7-11e7-8d2a-f45c89b91419"
"У него появилась шаркающая походка некоторая слабость в ногах и недержание мочи.","У пациента возможна ГНД","entailment","1","241ec6d2-66c7-11e7-92a8-f45c89b91419"
"Обнаружена кистозная опухоль в поджелудочной железе которая недавно выросла до 15 см.","У пациента кистозное образование в поджелудочной железе.","entailment","1","241ecbba-66c7-11e7-82d9-f45c89b91419"
"Дочь заметила что пациентка не принимала антигипертензивные препараты [**Фамилия врача 611**] в течение последних трёх недель (она находила таблетки под столом).","пациент страдает гипертонией","entailment","1","241ed15c-66c7-11e7-a0ec-f45c89b91419"
"Повторная колоноскопия на [**2573-9-21**] выявила дисплазию высокой степени и клинически изолированный синдром.","пациенту была проведена колоноскопия","entailment","1","241ed7b0-66c7-11e7-aa12-f45c89b91419"
"Мать подвергнута дополнительному исследованию по поводу гипертонии вызванной беременностью.","У матери было высокое кровяное давление","entailment","1","241edc24-66c7-11e7-9157-f45c89b91419"
"ИСТОРИЯ: Отмечена болезнь Альцгеймера с сосудистой деменцией правая АВ-фистула после ангиопластики недавняя госпитализация [**2503-12-27**] по поводу изменений психического статуса энцефалопатии и гиперкальциемии.","У пациента терминальная стадия почечной недостаточности.","entailment","1","241ee142-66c7-11e7-9eba-f45c89b91419"
"КТ печени в рамках обследования для трансплантации показала уменьшенную цирротическую печень с регенерирующими узлами с гиперинтенсивными очагами подозрительными на гепатому.","У пациента цирроз печени","entailment","1","241eeac0-66c7-11e7-9821-f45c89b91419"
"По прибытии в ОРИТ пациент спит и не может ответить на вопросы.","Невозможно получить анамнез от пациента","entailment","1","241eefe8-66c7-11e7-b676-f45c89b91419"
"Для успокоения получил пропофол.","Был дан анестетик","entailment","1","241ef5c2-66c7-11e7-b244-f45c89b91419"
"В истории болезни пациента отмечается язвенный колит кровотечения и диарея.","Пациент имеет заболевания в своей истории","entailment","1","241efa24-66c7-11e7-a43f-f45c89b91419"
"Перелом носа в результате травмы.","Пациент получил травму лица.","entailment","1","241efeac-66c7-11e7-8bb7-f45c89b91419"
"Его сняли с вентиляции и перевели на маску с показателями 78-82%.","пациент находится в состоянии гипоксии","entailment","1","241f03c0-66c7-11e7-a9da-f45c89b91419"
"Пациент отрицает боль в груди или недавнюю смену лекарств.","У пациента нет стенокардии","entailment","1","241f085c-66c7-11e7-b4fe-f45c89b91419"
"Сульфат морфина для снятия боли при эпизодах гипертонии.","у пациента гипертония","entailment","1","241f0d0c-66c7-11e7-a932-f45c89b91419"
"Позвонили лечащему врачу который дополнил историю болезни: в выходные пациентка чувствовала слабость была сама не своя члены семьи не хотели везти её в больницу (дочь).","у пациента слабость","entailment","1","241f1180-66c7-11e7-9293-f45c89b91419"
"В начале этого года мама пережила потерю близнецов на сроке 18 недель.","У пациентки была неудачная беременность.","entailment","1","241f1aa4-66c7-11e7-98ff-f45c89b91419"
"Затем она пошла в туалет и отметила ярко-красную мочу.","У пациентки гематурия.","entailment","1","241f1f10-66c7-11e7-8f4c-f45c89b91419"
"Базальноклеточная карцинома 15.","История рака кожи","entailment","1","241f23c8-66c7-11e7-bfa3-f45c89b91419"
"Говорит что приходилось измельчать таблетки перед проглатыванием.","Пациент не может проглотить таблетки целиком","entailment","1","241f27cc-66c7-11e7-8da4-f45c89b91419"
"Обычно страдает запорами сегодня утром был понос. Отрицает употребление алкоголя или НПВП.","У пациента был частый жидкий стул.","entailment","1","241f2d78-66c7-11e7-8b09-f45c89b91419"
"ХОБЛ базовый уровень составляет 6л O2 в покое 7л при нагрузке испытывает усталость после прохождения 3 метров.","Пациент имеет хроническое заболевание","entailment","1","241f320a-66c7-11e7-8d98-f45c89b91419"
"По плану [**Фамилия**] необходимо вернуться в операционную к доктору [**Фамилия**] для попытки повторного промывания чтобы вылечить эту инфекцию.","у пациента есть скопление инфиции","entailment","1","241f375a-66c7-11e7-887c-f45c89b91419"
"[**Известная пациентка 8925**] - женщина 66 лет с ХОБЛ в анамнезе первоначально поступила в [**больницу 8926**] с обострением ХОБЛ а после выписки [**2-27**] у неё произошла остановка дыхания предположительно вторичная по отношению к пневмонии/закупорке слизью.","У пациента заболевание лёгких.","entailment","1","241f3e58-66c7-11e7-9d85-f45c89b91419"
"В анамнезе желудочковая тахикардия на амиодароне.","У пациента сердечная аритмия.","entailment","1","241f4b52-66c7-11e7-8a21-f45c89b91419"
"Говорит что дыхание было нормальным до вчерашнего вечера когда ехал домой и начался приступ кашля с выделением желтоватой мокроты.","У пациента есть симптомы лёгочного заболевания.","entailment","1","241f5034-66c7-11e7-961e-f45c89b91419"
"[**3450-8-20**] у неё наблюдался периодический отек лица и языка контролируемый Бенадрилом а [**3450-10-20**] она была госпитализирована и интубирована из-за усиления отёка лица и языка.","Ей требовалась помощь при дыхании","entailment","1","241f55a2-66c7-11e7-96e9-f45c89b91419"
"Обмороков в анамнезе не было.","Отсутствие головокружения или потери сознания в анамнезе","entailment","1","241f5c6c-66c7-11e7-a6f9-f45c89b91419"
"Последующие УЗИ головы на [**2559-12-31**] [**2560-1-7**] [**2560-1-11**] и [**2560-1-29**] показали постепенно рассасывающееся внутрижелудочковое кровоизлияние с нормализацией размеров желудочков.","У пациента неонатальное внутрижелудочковое кровоизлияние.","entailment","1","241f6112-66c7-11e7-8490-f45c89b91419"
"Пациент получал аспирин и лопресор ему начали капать гепарин нитроглицерин и Интегрилин.","Пациент проходил лечение в связи с сердечным заболеванием","entailment","1","241f67e8-66c7-11e7-b0c0-f45c89b91419"
"Пациент продолжает находится под аппаратом ивл доставлен обратно в [**Больница 1304**].","у пациента дыхательная недостаточность","entailment","1","241f6cc0-66c7-11e7-8733-f45c89b91419"
"69-летний мужчина с гипертрофической кардиомиопатий 15 лет гипертония гиперхолия в далёком прошлом заядлый курильщик. Обратился для спиртовой абляция после максимальной медикаментозной терапии и ЭхоКГ показавшей пиковое давление в аорте ЛЖ с градацией 20 в покое 80 после ПЖ и 94 после Вальсальвы.","У пациента структурное заболевание сердца.","entailment","1","241f71a2-66c7-11e7-9745-f45c89b91419"
"В день поступления у пациента был обнаружен цианоз.","Пациент выглядел синим.","entailment","1","241f7c7e-66c7-11e7-a33e-f45c89b91419"
"Пациенту назначен уназин для лечения инфекции мочевыводящих путей и 1 л физраствора.","Лечился от ИМП с помощью антибиотика","entailment","1","241f80f0-66c7-11e7-8324-f45c89b91419"
"Проведено повторное обсуждение её состояния. Пациентка пожелала чтобы ее не реанимировали/не интубировали.","Пациентка отказалась от реанимационных мероприятий","entailment","1","241f8642-66c7-11e7-ad90-f45c89b91419"
"фв 47% гипокинетическая вершина 133 мл контраста - ЭхоКГ [**3050-11-18**]: фв 25% тяжелая систолическая дисфункция ЛЖ апикальный дискинез [**2-10**]+ MR локализованный выпот 2.","У пациента ХСН","entailment","1","241f8b5e-66c7-11e7-a80e-f45c89b91419"
"СОАС непереносимость CPAP 9. МРЗС пневмония 10.","Обструктивное апноэ во сне в анамнезе","entailment","1","241f9128-66c7-11e7-bed7-f45c89b91419"
"Состояние после удаления грыжи живота.","Пациенту выполнено устранение дефекта брюшной стенки.","entailment","1","241f965a-66c7-11e7-97ef-f45c89b91419"
"Гиперхолестеринемия (не принимает статины из-за повышенного уровня фпп) 5.","У пациента высокий уровень ЛПНП","entailment","1","241f9a80-66c7-11e7-8b13-f45c89b91419"
"Рост 515 см 75-90-й процентили.","у пациента нормальная длина тела","entailment","1","241f9ec0-66c7-11e7-ae56-f45c89b91419"
"Гипертония ибс акш около 20 лет назад. аномальный стресс и катетеризация в [**12-11**] в [**Больница 52**] ишемическая кардиомиопатия с ФВ 40% СД II бол Альцгеймера деменция повторяющиеся обмороки","У пациента обширная история заболеваний","entailment","1","241fa39a-66c7-11e7-b9c0-f45c89b91419"
"Анемия исходный гематокрит 31.","у пациента анемия","entailment","1","241facee-66c7-11e7-8cbc-f45c89b91419"
"Повторная КТ головы показывает ушиб левой височной доли и левой теменной доли которые развились уже после времени выполнения 1 снимка.","КТ головы с отклонением","entailment","1","241fb11c-66c7-11e7-8596-f45c89b91419"
"При поступлении: 361 пульс 57 АД 60/- ЧДД 24 02 нас 86% при комн (96% через маску).","Пациент гипотоник.","entailment","1","241fb6d0-66c7-11e7-995b-f45c89b91419"
"Ребёнок родился путём вагинальных родов.","пациентка родилась естественным путём","entailment","1","241fbc34-66c7-11e7-ae2e-f45c89b91419"
"Отключен от BIPAP и хорошо насыщается с помощью назальной канюли.","У пациента улучшается одышка.","entailment","1","241fc050-66c7-11e7-b3da-f45c89b91419"
"Отрицала дизурию но у неё была частое мочеиспускание и отмечался лёгкий малопродуктивный кашель.","У пациентки частое мочеиспускание и кашель.","entailment","1","241fc488-66c7-11e7-928d-f45c89b91419"
"История гастрита.","У пациента воспаление желудка.","entailment","1","241fc9de-66c7-11e7-ae0d-f45c89b91419"
"Принимал лазикс цефтриаксон азитромицин солумедрол альбутерол атровент.","Принимает антибиотики и мочегонное средство","entailment","1","241fcdfa-66c7-11e7-8fdf-f45c89b91419"
"-хроническая мезентериальная ишемия -аортобифеморальное шунтирование [**3429**] -окклюзия СМА и чревных артерий -абдоминальные стенты x2 ([**3442**] [**3444**]) -гиперхолестеринемия -спленэктомия [**12/3444**] -рефлюкс -эмфизема","Пациент находится в группе высокого риска инфаркта миокарда.","entailment","1","241fd638-66c7-11e7-a4c1-f45c89b91419"
"Патология при биопсии плевры без признаков злокачественности.","По данным недавней биопсии у пациента нет раковых клеток.","entailment","1","241fdd36-66c7-11e7-87c9-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациентка - женщина 69 лет состояние после декомпрессии тройничного нерва [**3361-10-22**].","Она перенесла операцию по поводу невралгии тройничного нерва","entailment","1","241fe254-66c7-11e7-8522-f45c89b91419"
"Гастроэзофагеальная рефлюксная болезнь.","Заболевание которое лечится ингибиторами протонной помпы.","entailment","1","241fe81c-66c7-11e7-8e60-f45c89b91419"
"Гастроэзофагеальная рефлюксная болезнь.","У пациента хроническое заболевание","entailment","1","241fec54-66c7-11e7-a373-f45c89b91419"
"Получено 4 литра физраствора.","Пациент получал жидкость.","entailment","1","241ff03a-66c7-11e7-b744-f45c89b91419"
"Поступил туда [**5-18**] с болью в груди после легкой нагрузки без тошноты без рвоты без изменения зрения.","Он жаловался на боль","entailment","1","241ff46c-66c7-11e7-bf98-f45c89b91419"
"Пациентка вызвала скорую помощь утром заявив что собирается покончить с собой.","Пациент склонен к суициду.","entailment","1","241ffae6-66c7-11e7-9ff2-f45c89b91419"
"Мужчина 53 лет с ИБС перенесший ИМ в [**2-4**].","у пациента в анамнезе есть инфаркт миокарда","entailment","1","24200264-66c7-11e7-9e5b-f45c89b91419"
"Ей была проведена повторная ЭРХПГ с заменой стента а также повторный дренаж асцитической жидкости.","У неё заболевание печени","entailment","1","24200700-66c7-11e7-a86a-f45c89b91419"
"У пациента был обнаружен быстрый желудочковый ответ со скоростью 150-170 ударов в минуту.","У больного фибрилляция предсердий.","entailment","1","24200c6e-66c7-11e7-a278-f45c89b91419"
"Утром [**3037-1-9**] (2 дня после ЧТКА) мать пациентки [**Имя 17984**] обнаружила что простыни [**Имя пациента 17985**] пропитаны жидкостью из её ног и ступней.","У пациентки проблемы с ногами.","entailment","1","2420122e-66c7-11e7-84fa-f45c89b91419"
"Следует отметить что пациент заявил что он бросил курить и пить.","Пациент бросил курить","entailment","1","242017ec-66c7-11e7-86ec-f45c89b91419"
"# Почечная недостаточность в терминальной стадии на гемодиализе - начался в [**1-5**] ХБП как полагают из-за токсичности лития # остеоартрит/Дегенеративные заболевания суставов # биполярное расстройство # панкреатит [**10-2**] # рак поджелудочной железы # гипертония # нефрогенный диабет инсипид вторичный по отношению к литию # ожирение # хронический кашель # астма","у пациента есть множество сопутствующих заболеваний","entailment","1","24201e7a-66c7-11e7-840e-f45c89b91419"
"Анамнез: ишемическая болезнь сердца состояние после инфаркта миокарда последняя катетеризация [**2995**] с поражением 68% левой передней нисходящей коронарной артерии полностью окклюзированной диагональной и 50% поражением тупой краевой последний случай в [**2995**] с множественными дефектами перфузии.","у пациента ишемическая болезнь сердца","entailment","1","242025e8-66c7-11e7-ae1f-f45c89b91419"
"Послеродовая кардиомиопатия: [**3409-9-13**] фв <20.","У больного сердечная недостаточность.","entailment","1","24202cd2-66c7-11e7-9b64-f45c89b91419"
"В ночь перед поступлением пациент дважды выпадал из постели ударяясь о шкаф с документами.","у пациента было несколько падений","entailment","1","24203240-66c7-11e7-9294-f45c89b91419"
"Ежегодные маммографические исследования отрицательные.","маммографии были отрицательными","entailment","1","242039b8-66c7-11e7-a735-f45c89b91419"
"Здесь пациентка испустила 15 мешочка водянистой коричневато-розовой жидкости из остома. Сообщает об облегчении тошноты и боли в животе после этого.","пациент имеет остому","entailment","1","24203e90-66c7-11e7-b909-f45c89b91419"
"Фибриляция предсердий гипертензия глаукома","Аритмия и высокое кровяное давление","entailment","1","24204474-66c7-11e7-833a-f45c89b91419"
"История рецидивирующих глубоких венозных тромбозов на фоне приема Кумадина.","В анамнезе отмечены тромбы","entailment","1","24204866-66c7-11e7-a396-f45c89b91419"
"Мужчина 60 лет. У которого появилось предобморочное состояние и одышка во время просмотра футбола по телевизору.","Это мужчина у которого появилась одышка во время просмотра телевизора","entailment","1","24204cba-66c7-11e7-97f5-f45c89b91419"
"АД 180/80 без постуральной гипотензии.","У пациента гипертония.","entailment","1","242051a8-66c7-11e7-8cea-f45c89b91419"
"Первоначально у него был кровавый понос и боли в животе.","У него была желудочно-кишечная дисфункция","entailment","1","24205718-66c7-11e7-ae84-f45c89b91419"
"Гепатит В хроническая форма","История заболевания печени","entailment","1","24205b42-66c7-11e7-93b0-f45c89b91419"
"Тяжелая форма гастроэзофагеальной рефлюксной болезни.","У пациента кислотный рефлюкс","entailment","1","242061fe-66c7-11e7-8c8e-f45c89b91419"
"По словам дочери у неё была одышка в течение примерно одного месяца.","у пациента наблюдается одышка","entailment","1","2420661e-66c7-11e7-855a-f45c89b91419"
"Во время госпитализации его осмотрел врач-подолог он не считает что источником инфекции были пальцы ног.","У пациента заболевание пальцев ног.","entailment","1","24206be6-66c7-11e7-9609-f45c89b91419"
"Пациент сообщил об ощущении онемения распространяющемся по всей длине левой руки.","пациент жалуется на онемение","entailment","1","2420714c-66c7-11e7-a5f6-f45c89b91419"
"Её лечили сульфатом магния бетаметазоном и ампициллином и перевели в общее отделение.","Она получала антибиотики и стероиды","entailment","1","2420764c-66c7-11e7-bdd8-f45c89b91419"
"У пациента обнаружено несколько язв.","У пациента повреждения кожи или слизистых оболочек.","entailment","1","24207d90-66c7-11e7-a78f-f45c89b91419"
"Также страдает гипертонией.","В анамнезе повышение кровяного давления","entailment","1","242081f0-66c7-11e7-ab03-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: 10-дневный новорождённый ребёнок повторно госпитализированный с гипербилирубинемией.","Уровень билирубина у пациента повышен.","entailment","1","24208646-66c7-11e7-a518-f45c89b91419"
"ОНМК с левосторонним параличом [**9-5**] 4.","История инсульта","entailment","1","24208ede-66c7-11e7-9b4a-f45c89b91419"
"ХБC с резким повышением креатинина после катетеризации сердца ОИМ [**3035**] ЗПА фибриляция предсердий ТГВ Диабет гипертония Нейропатия/ретинопатия Железодефицитная анемия Депрессия/тревога Субдуральная гематома Несколько ЧКВ с устранением фибр. предсердий [**3032**] Несколько ампутаций пальцев ног Установка фильтра Шунтирование правой нижней конечности Шунтирование левой подкожной вены Аортальный стеноз","Множественные заболевания","entailment","1","24209442-66c7-11e7-86cf-f45c89b91419"
"По прибытии в отделение скорой её лихорадило до 39 ЧСС 109 чдд 22.","Пациент соответствует критериям ССВО.","entailment","1","24209b86-66c7-11e7-8897-f45c89b91419"
"Исследования кала проведенные на [**3440-1-31**] не дали результатов: нет микроспоридии нет циклоспоры нет сальмонеллы или шигеллы нет кампилобактера нет яиц гельминтов и паразитов нет вибрионов нет иерсинии нет e.coli","культуры кала были отрицательными","entailment","1","2420a0e2-66c7-11e7-9787-f45c89b91419"
"Проводилось консервативное лечение антибиотиками.","Пациент получал медикаментозное лечение","entailment","1","2420a7b6-66c7-11e7-9749-f45c89b91419"
"Во время процедуры у него был обнаружен низкий индекс сердечного выброса со сзначением 37 и индексом 178 что потребовало введения внутриаортального баллонного насоса.","Нарушение сердечной функции","entailment","1","2420ad24-66c7-11e7-abfd-f45c89b91419"
"Состояние после ангиопластики в [**2666**].","Пациент имеет историю хир вмешательства","entailment","1","2420b35c-66c7-11e7-b6f4-f45c89b91419"
"Тонкоигольная аспирация для цитологического исследования показала наличие высокоатипичных эпителиальных клеток.","У пациента пограничные предраковые образования","entailment","1","2420b7b8-66c7-11e7-9f5a-f45c89b91419"
"На [**3023-6-4**] был проведен нагрузочный стресс-тест занимался в течение пяти с половиной минут по протоколу [**Фамилия 298**] и был остановлен из-за усталости.","Есть опасения что у пациента ишемическая болезнь сердца.","entailment","1","2420bf62-66c7-11e7-8dfb-f45c89b91419"
"[**Фамилия 274**] госпитализирован [**3257-10-7**] из-за пневмонии.","Пациент недавно лечился от заболевания лёгких","entailment","1","2420c994-66c7-11e7-9f2f-f45c89b91419"
"Течение пациента осложнилось бактериемией цитробактера и ВРЭ а также ростом ацинетобактера из мокроты.","У пациента инфекция","entailment","1","2420d5d8-66c7-11e7-9b52-f45c89b91419"
"Мужчина 63 года. С наличием в анамнезе ИБС (без стентов) ЗПА СД гипертония. Поступил с дыхательной недостаточностью и остановкой импульсной электрической активности.","У пациента произошла остановка сердца","entailment","1","2420dab8-66c7-11e7-a50e-f45c89b91419"
"КТ брюшной полости показала наличие дивертикулярного абсцесса вначале он начал принимать Левакин/Флагил.","у пациента был осложнённый дивертикулит","entailment","1","2420e03e-66c7-11e7-9cce-f45c89b91419"
"В настоящее время отрицает боль в груди одышку головокружение.","Одышки нет","entailment","1","2420e4ec-66c7-11e7-a832-f45c89b91419"
"В правом главном бронхе в медиальной части обнаружены металлические обломки вероятно от стента.","у пациента установлен бронхиальный стент","entailment","1","2420e9c2-66c7-11e7-8724-f45c89b91419"
"Левая сторона очень подавленная функция левого желудочка и отсутствие крови в брюшине.","Сердечная дисфункция","entailment","1","2420ee9c-66c7-11e7-97a2-f45c89b91419"
"Родители являются членами общества анонимных наркоманов. Говорят что последний раз мать употребляла психоактивные вещества за 8 месяцев до времени первого дородового визита что составляет 15-16 месяцев на момент родов.","Родители страдают наркоманией","entailment","1","2420f734-66c7-11e7-884a-f45c89b91419"
"Дана 1 ампула D50 с улучшением фракции сахара до 240.","Пациент страдает диабетом","entailment","1","2420fcdc-66c7-11e7-af7b-f45c89b91419"
"На следующее утро пациентка стала более вялой не могла отвечать на вопросы у неё появился новый левый гемипарез. Была проведена консультация невролога.","у пациента острый неврологический дефицит","entailment","1","24210288-66c7-11e7-95d6-f45c89b91419"
"Дисфагия исследование подвижности [**3450-12-18**] показало отсутствие сужения пищевода.","Проблемы с глотанием в анамнезе","entailment","1","242107c2-66c7-11e7-8d3d-f45c89b91419"
"Было принято решение о родах путём кесарева сечения.","Пациентке сделали кесарево сечение.","entailment","1","24210c2e-66c7-11e7-aa33-f45c89b91419"
"В связи с опасениями по поводу ЛЭ ему ввели гепарин.","У пациента были симптомы тромбоэмболии легочной артерии","entailment","1","242111ba-66c7-11e7-b749-f45c89b91419"
"Пациент двигал всеми четырьмя конечностями но не реагировал открытием глаз или выполнением просьб обращённых к нему.","У пациента были движения в руках и ногах","entailment","1","242116a6-66c7-11e7-b089-f45c89b91419"
"Начал принимать лабеталол для контроля АД.","Пациент страдает гипертонией","entailment","1","24211b40-66c7-11e7-808d-f45c89b91419"
"Тяжёлый алкоголизм и ДТ.","Анамнез: алкоголизм","entailment","1","242122fe-66c7-11e7-817c-f45c89b91419"
"Вес пациентки при рождении составлял 4145 г что превышало 90-й процентиль.","Пациентка крупная для гестационного возраста.","entailment","1","2421277a-66c7-11e7-97b1-f45c89b91419"
"Также температура до 38.3","у пациента лихорадка","entailment","1","24212c68-66c7-11e7-a425-f45c89b91419"
"Интубирован в катетерной лаборатории.","пациент был интубирован","entailment","1","24213046-66c7-11e7-b4a6-f45c89b91419"
"Насыщение кислородом перед интубацией было 60-98% сахар в крови 106.","Пациент нуждается в интубации","entailment","1","2421345e-66c7-11e7-98ec-f45c89b91419"
"История простатита.","У пациента была воспалена предстательная железа.","entailment","1","242139e2-66c7-11e7-98d7-f45c89b91419"
"В тазу нет свободной жидкости или лимфаденопатии.","Тазовые лимфатические узлы имеют нормальный размер","entailment","1","24213df4-66c7-11e7-94b1-f45c89b91419"
"Переведён в орит для дальнейшего лечения.","Требует интенсивной терапии","entailment","1","242142a2-66c7-11e7-aa25-f45c89b91419"
"Почувствовал приступ тошноты у него началась рвота и гематемезис продолжался в течение трех дней пока его не перевели в [**Больница 68**] для окончательного лечения.","У пациента эмезис","entailment","1","24214722-66c7-11e7-a531-f45c89b91419"
"Прогрессирование родов привело к необходимости кесарева сечения из-за неправильного положения плода.","У пациентки аномальное положение плода","entailment","1","24215030-66c7-11e7-a6c3-f45c89b91419"
"Синдром раздраженного кишечника.","диарея","entailment","1","24215468-66c7-11e7-ba9b-f45c89b91419"
"Учитывая что он недавно был госпитализирован в [**Больницу 22**] с аналогичными симптомами персонал был обеспокоен тем что у него снова случиться приступ обморока направил его в реанимационное отделение для дальнейшего обследования.","У пациента было обморочное состояние.","entailment","1","24215c1a-66c7-11e7-81ec-f45c89b91419"
"Остеопороз левого тазобедренного сустава.","В анамнезе болезни костей","entailment","1","242162e6-66c7-11e7-a250-f45c89b91419"
"Пациент осмотрен доктором [**Фамилия**] и госпитализирован для внутривенной гидратации перед ангиограммой.","Пациенту установлена капельница","entailment","1","24216714-66c7-11e7-8ba1-f45c89b91419"
"Первоначальный уровень тайленола в отделении 353 повторный уровень в [**Больница 22**] через 4 часа - 219.","У пациента передозировка тайленола.","entailment","1","24216d40-66c7-11e7-947d-f45c89b91419"
"63-летний мужчина у которого развились слабость диафорез невнятная речь и тошнота а также головная боль поступил в отделение скорой помощи где у него обнаружили большое кровоизлияние в мозжечок и расширение желудочков.","У пациента внутричерепное кровоизлияние.","entailment","1","242172c2-66c7-11e7-82c4-f45c89b91419"
"Большое количество сгустков было обнаружено в желудке без другой этиологии.","Изображение желудка было ненормальным","entailment","1","2421793e-66c7-11e7-b83a-f45c89b91419"
"В отделении реанимации первоначально была выявлена гипоксия 82% при комн. воздухе но при повторной проверке составила 100%.","У пациента был эпизод пониженного насыщения кислородом.","entailment","1","24218292-66c7-11e7-a76e-f45c89b91419"
"анамнез: Гипертония гиперхолестеринемия диабет рак эндометрия (недавно диагностирован) кровотечение из ЖКТ (5 лет назад) ревматоидный артрит ангина с абсцессом операция на бурсит исправление искривленной перегородки удаление кист сальных желез","Пациент перенёс несколько операций.","entailment","1","242187e4-66c7-11e7-9f19-f45c89b91419"
"Получала лечение ванком зозином и флагилом.","Пациент принимает антибиотики широкого спектра действия.","entailment","1","24218f00-66c7-11e7-a358-f45c89b91419"
"Он родился у 24-летней матери gravida III para 0 сейчас I путём самопроизвольных вагинальных родов с оценками по шкале Апгар 6 на 1 минуте и 8 на 5 минуте.","На 1ой минуте оценка по шкале Апгар была низкой","entailment","1","242193ae-66c7-11e7-8d6d-f45c89b91419"
"На [**2704-6-27**] была проведена повторная КТ которая выявила ТЭЛА в малой ветви легочной артерии.","у пациента небольшая ТЭЛА","entailment","1","242199f0-66c7-11e7-a221-f45c89b91419"
"Кровоизлияние в сетчатку левого глаза - Пациент находится под наблюдением в офтальмологическом центре.","У пациента произошло кровоизлияние в сетчатку.","entailment","1","24219f40-66c7-11e7-8a0f-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: 82-летний пациент мужского пола с годичной историей предобморочного состояния с недавним усилением симптомов за три-четыре недели до поступления.","у пациента ухудшается предобморочное состояние","entailment","1","2421a512-66c7-11e7-a61f-f45c89b91419"
