"sentence1","sentence2","sent_1","sent","id"
"Мужчина 49 лет у которого несколько месяцев назад обнаружили шумы в сердце.","у пациента есть шумы в сердце","entailment","1","1f2efa1e-66c7-11e7-81d7-f45c89b91419"
"Хроническая сердечная недостаточность.","Пациент имеет хроническое заболевание","entailment","1","1f2efe76-66c7-11e7-9842-f45c89b91419"
"Хроническая сердечная недостаточность.","Фракция выброса пациента с отклонениями","entailment","1","1f2f0392-66c7-11e7-a81a-f45c89b91419"
"Хроническая сердечная недостаточность.","Сердечное заболевание","entailment","1","1f2f0786-66c7-11e7-9ed4-f45c89b91419"
"Осложняется нейрогенным мочевым пузырем требующим отведения подвздошной петли [**74**].","Пациент перенес операцию на брюшной полости.","entailment","1","1f2f10e4-66c7-11e7-9663-f45c89b91419"
"КТ брюшной полости подтвердила острый неосложненный дивертикулит.","КТ брюшной полости с аномалиями","entailment","1","1f2f1a80-66c7-11e7-86ac-f45c89b91419"
"Двигает всеми четырьмя конечностями реагирует на растирание грудины.","Нормальная реакция на данный раздражитель","entailment","1","1f2f1f26-66c7-11e7-aebf-f45c89b91419"
"Поступила в роддом с разрывом плодных оболочек в 9 часов утра [**9-13**].","У пациентки был преждевременный разрыв плодной оболочки","entailment","1","1f2f23b8-66c7-11e7-9ef2-f45c89b91419"
"После госпитализации в реабилитационный центр [**2725-10-26**] была отправлена в другую с острой ХСН и как минимум одним случаем беспульсовой электрической активности.","У пациента плохо работающее сердце.","entailment","1","1f2f2a4a-66c7-11e7-acb7-f45c89b91419"
"Хроническая обструктивная болезнь легких была диагностирована примерно три года назад.","У пациента нарушение в лёгких.","entailment","1","1f2f2fc0-66c7-11e7-9ca5-f45c89b91419"
"Желудочно-кишечное кровотечение на ранней стадии [**1-13**]: гастрит эзофагит на ФГДС проктит с эритемой и небольшими язвами дивертикулез при колоноскопии.","у пациента было кровотечение в ЖКТ","entailment","1","1f2f349a-66c7-11e7-8065-f45c89b91419"
"ИСТОРИЯ ЗАБОЛЕВАНИЯ: Пациент - мужчина 66 лет который поступил [**3327-9-26**] по поводу стенокардии и одышки.","пациент испытывает одышку","entailment","1","1f2f3bb4-66c7-11e7-893b-f45c89b91419"
"Пациентка прошла курс лечения феноксибензамином и нифедипином учащённое сердцебиене и головные боли частично устранены.","Пациент принимал гипотензивные препараты.","entailment","1","1f2f417a-66c7-11e7-8925-f45c89b91419"
"Умеренная митральная регургитация.","Дисфункция сердечного клапана","entailment","1","1f2f4c38-66c7-11e7-bce9-f45c89b91419"
"Был экстренно интубирован и оперировали правый бедренный нерв.","У пациента установлена эндотрахеальная трубка","entailment","1","1f2f50ec-66c7-11e7-a64e-f45c89b91419"
"Потери сознания не было.","Пациент постоянно находился в сознании.","entailment","1","1f2f5694-66c7-11e7-a28f-f45c89b91419"
"После прибытия медиков она пришла в сознание.","Ранее она была без сознания","entailment","1","1f2f5b1c-66c7-11e7-bfe0-f45c89b91419"
"СД уже 20 лет 4.","Пациент имеет хроническое заболевание","entailment","1","1f2f5fb8-66c7-11e7-8b22-f45c89b91419"
"Уровень глюкозы в крови 626.","У пациента гипергликемия","entailment","1","1f2f6564-66c7-11e7-9ada-f45c89b91419"
"Её перевели в [**Больницу 18**] для более тщательного ухода.","Пациент госпитализирован.","entailment","1","1f2f69f4-66c7-11e7-8d07-f45c89b91419"
"Состояние после дилатации и выскабливания.","Пациентка недавно была беременна","entailment","1","1f2f6f50-66c7-11e7-b158-f45c89b91419"
"Пациент отрицал головную боль онемение покалывание или двоение в глазах.","Пациент отрицал наличие диплопии","entailment","1","1f2f749c-66c7-11e7-9604-f45c89b91419"
"Мужчина 62 лет с повышенной одышкой и утомляемостью в течение последних 12-18 месяцев.","У пациента хроническая одышка","entailment","1","1f2f7e5a-66c7-11e7-bb1d-f45c89b91419"
"Повторная эхокардиограмма на [**8-23**] показала увеличение выпота размером от умеренного до большого.","У пациента перикардиальный выпот.","entailment","1","1f2f83f8-66c7-11e7-a576-f45c89b91419"
"25. Хроническая фибрилляция предсердий - пациент не принимает антикоагулянтные препараты.","пациенту не вводят антикоагулянт","entailment","1","1f2f8b5a-66c7-11e7-a232-f45c89b91419"
"На тот момент ЭГДС не проводилась.","Пациенту не выполнялась верхняя эндоскопия.","entailment","1","1f2f9212-66c7-11e7-b46d-f45c89b91419"
"Её дважды вырвало пока она была там.","у пациента рвота","entailment","1","1f2f9762-66c7-11e7-95e6-f45c89b91419"
"Сатурация временно улучшилась до значений 90 но затем вернулась к 80 поэтому перед переводом ей ввели 10 мг векурония.","У пациента легочное заболевание.","entailment","1","1f2f9dc0-66c7-11e7-a29f-f45c89b91419"
"Впоследствии у нее было 10 других дефекаций с калом цвета моркови и ярко-красной кровью.","Был стул с примесями крови","entailment","1","1f2fa482-66c7-11e7-88f9-f45c89b91419"
"ИСТОРИЯ БОЛЕЗНИ: У пациента в анамнезе папиллярный рак щитовидной железы состояние после тиреоидэктомии повышенный уровень холестерина гипертония табакокурение диабет 2 типа и саркоид.","У пациента несколько проблем со здоровьем.","entailment","1","1f2fab1c-66c7-11e7-9aa1-f45c89b91419"
"В отделении реанимации пациенту назначили аспирин 325 мг лазикс 80 мг внутривенно О2 терепию / неинвазивную вентиляцию легких после чего наступило облегчение боли.","Пациент получил лечение соответствующее обострении ХСН.","entailment","1","1f2fb558-66c7-11e7-90c2-f45c89b91419"
"В настоящее время лечится в [**местонахождение 4245**] у [**Имя (NamePattern1) 4246**] [**Фамилия (NamePattern1) 4247**] [**Телефон/факс (1) 4248**]13 и доктора [**Имя 694**] [**Фамилия 4249**] [**Телефон/факс (1) 4248**]32 и посещает дневное отделение в Центре с момента выписки из [**Больница3 4243**].","Пациент был госпитализирован.","entailment","1","1f2fbe86-66c7-11e7-a98b-f45c89b91419"
"Доставлен в отделение скорой помощи где ему поставили диагноз ИМ.","У пациента нарушение перфузии миокарда","entailment","1","1f2fc9d0-66c7-11e7-bc0f-f45c89b91419"
"Пациент упал с высоты 3 метров потерей сознания на неизвестный промежуток. Затем очнулся и находился в возбуждённом состоянии с прогрессирующими изменениями психического статуса.","У пациента была травма","entailment","1","1f2fcfe6-66c7-11e7-b7c5-f45c89b91419"
"Оценки по шкале Апгар у младенца были 8 и 9.","Пациент дышал нормально.","entailment","1","1f2fd722-66c7-11e7-9c46-f45c89b91419"
"Сильная гиперестезия требующая полного парентерального питания.","Пациент недоедает","entailment","1","1f2fdd26-66c7-11e7-ac6f-f45c89b91419"
"Сильная гиперестезия требующая полного парентерального питания.","Пациент получил питание препятствующее рвоте","entailment","1","1f2fe212-66c7-11e7-b5f8-f45c89b91419"
"Из-за опасений по поводу кишечного свища аорты она была экстренно переведена в [**Больницу1 1499**] для дальнейшего обследования.","Есть опасения что у пациента имеется сообщение между аортой и кишечником.","entailment","1","1f2fe78a-66c7-11e7-9bad-f45c89b91419"
"Зрачки ровные круглые светочувствительные с обеих сторон от 5 до 3 мм.","пациент имеет одинаковые зрачки","entailment","1","1f2ff464-66c7-11e7-9b67-f45c89b91419"
"Сегодня днем ей поменяли трахею в результате чего ее трахея уменьшилась до 6.","пациенту сделана трахеостомия","entailment","1","1f2ffab8-66c7-11e7-b6d5-f45c89b91419"
"Сахарный диабет длится десять лет контролируется препаратом Глинас после неудачного применения диеты.","Пациент страдает диабетом 2 типа.","entailment","1","1f300166-66c7-11e7-afd7-f45c89b91419"
"Была проведена эмболизация правой бронхиальной артерии (330-550 микрон) прошла без осложнений.","пациент перенёс эмболизацию бронхиальной артерии","entailment","1","1f3009ca-66c7-11e7-ab23-f45c89b91419"
"Инсулиннезависимый сахарный диабет.","В анамнезе гипергликемия","entailment","1","1f300fda-66c7-11e7-9711-f45c89b91419"
"Таламический инсульт ([**3339-11-18**] - лакуны затрагивающие ее правый таламус вызывающие онемение левой стороны тела) 9.","У пациента в анамнезе инсульт","entailment","1","1f301528-66c7-11e7-ae46-f45c89b91419"
"Сейчас у пациента метастатический рецидив плоскоклеточной карциномы правой нижней челюсти с обширным поражением лимфатических узлов.","У пациента карцинома ротоглотки.","entailment","1","1f301bc6-66c7-11e7-9851-f45c89b91419"
"Завалилась на правый бок с пеной у рта и стиснутой челюстью.","Рот и челюсть выглядели чрезмерно напряжёнными","entailment","1","1f302592-66c7-11e7-99fe-f45c89b91419"
"Бронхоскопия проведенная на следующий день дала скудные выделения и пациенту начали давать меропенем и ванкомицин в связи с предполагаемой рецидивирующей пневмонией.","У больного опасная пневмония.","entailment","1","1f302b94-66c7-11e7-b5a0-f45c89b91419"
"В анамнезе гепатопульмональный синдром оценка по шкале MELD 27 баллов.","У больного пёченочная недостаточность.","entailment","1","1f30367e-66c7-11e7-9b85-f45c89b91419"
"Алкоголизм и алкогольный делирий с припадками (значительный эпизод 2 месяца назад)","Пациент имеет обширный социальный анамнез","entailment","1","1f303c42-66c7-11e7-aad6-f45c89b91419"
"Ночью по словам жены пациента он проснулся и лёг спать на диван (он часто так делает поскольку ночью ему становится жарко).","Больной женат.","entailment","1","1f30422c-66c7-11e7-b09a-f45c89b91419"
"По словам мужа пациентки она отрицает наличие тошноты или рвоты озноба по ночам ночной потливости или боли в груди.","у пациента нет боли в груди","entailment","1","1f30498a-66c7-11e7-a28b-f45c89b91419"
"Начал чувствовать усталость в начале [**месяц (только)**].","пациент испытывает утомляемость","entailment","1","1f304ed2-66c7-11e7-9f6d-f45c89b91419"
"Дали лазикс в неизвестной дозе (медсестры не контролировали) левофлоксацин /флагилметронидазол. Состояние стабилизировалось но без улучшений.","У пациента обострение ХСН","entailment","1","1f3055e4-66c7-11e7-adf4-f45c89b91419"
"МРТ в больнице [**Госпиталь**] показала наличие правого дорсолатерального эпидурального образования на уровне C3-C4 с сильным сдавливанием корешка соответствующим эпидуральной гематоме.","У пациента острый пупочный синдром","entailment","1","1f305c42-66c7-11e7-8622-f45c89b91419"
"В машине скорой согласно отчету кардиолога был зафиксирован нормальный синусовый ритм.","Аритмии у больного не было.","entailment","1","1f306192-66c7-11e7-bcf0-f45c89b91419"
"Пациент бессвязно рассказывает историю болезни. К сожалению у него также мало записей в истории болезни.","У пациента когнитивное заболевание.","entailment","1","1f306aca-66c7-11e7-8c8b-f45c89b91419"
"Принимал утром миланту без облегчения.","у пациента дискомфорт в груди","entailment","1","1f306fca-66c7-11e7-a323-f45c89b91419"
"Жизненно важные показатели до перевода в отделение интенсивной терапии были следующими: АД 130/70 ЧСС 90 в покое в постели (120-160 в положении стоя).","Перед переводом в отделение интенсивной терапии были измерены жизненно важных показатели","entailment","1","1f30743e-66c7-11e7-a7c0-f45c89b91419"
"Во всех отношениях лёгкие чистые.","Пациенту сделали томографию грудной клетки.","entailment","1","1f307b26-66c7-11e7-9469-f45c89b91419"
"В анамнезе не отмечено недавних болезней история болезни из [**Местонахождение**] ничем не примечательна.","Нормальное состояние здоровья пациента","entailment","1","1f3080be-66c7-11e7-b098-f45c89b91419"
"Отрицает боли в груди или животе.","У пациента нет боли в груди.","entailment","1","1f308762-66c7-11e7-a9d7-f45c89b91419"
"В родильном отделении: младенец появился на свет с громким криком его высушили дали кислород.","Младенец появился дыша","entailment","1","1f308cd0-66c7-11e7-9a8e-f45c89b91419"
"Мать имеет давний случай ВПГ в анамнезе описанный в [**3148**].","У матери в анамнезе простой герпес","entailment","1","1f309338-66c7-11e7-b3ab-f45c89b91419"
"В отделении скорой у пациента была температура 394 жаловался на плевритическую боль в груди тошноту головную боль диарею.","У пациента боль","entailment","1","1f309b58-66c7-11e7-be13-f45c89b91419"
"Пациенту проводится гемодиализ в понедельник среду и пятницу который необходимо продолжать пока он находится в больнице.","у пациента терминальная стадия почечной недостаточности","entailment","1","1f30a152-66c7-11e7-ab2e-f45c89b91419"
"Боли в груди нет.","пациент отрицает боль в груди","entailment","1","1f30a71a-66c7-11e7-abd0-f45c89b91419"
"37 летний мужчина с неизвестным анамнезом переведенная из другой больницы в связи с передозировкой ацетоминофена/дифенгидрамина.","У пациента повреждение печени","entailment","1","1f30ab28-66c7-11e7-9601-f45c89b91419"
"Продолжает испытывать головокружение и боли в эпигастральной области.","У пациента боли в эпигастрии.","entailment","1","1f30b066-66c7-11e7-9739-f45c89b91419"
"Переведена в [**Больницу 68**] обездвижена и интубирована пропофолом.","Состояние больного критическое.","entailment","1","1f30b5f4-66c7-11e7-9ff6-f45c89b91419"
"Показатели Апгара 8 и 8.","Нормальные показатели по шкале Апгар","entailment","1","1f30bafe-66c7-11e7-b043-f45c89b91419"
"До проведения ФГДС тошноты или рвоты не было.","пациенту была сделана ФГДС","entailment","1","1f30c008-66c7-11e7-9619-f45c89b91419"
"Анализы показали: лейкоциты 105 гематокрит 322 (предыдущий показатель от середины до верхней границы 20) креатинин 09 сердечные ферменты отрицательные лактат 15.","Анемии нет.","entailment","1","1f30c51a-66c7-11e7-9a9a-f45c89b91419"
"рак правой молочной железы гипотиреоз","Раковые заболевания в анамнезе","entailment","1","1f30d094-66c7-11e7-9f70-f45c89b91419"
"Показатели до перевода в отделение реанимации были следующими: афебрильный ЧСС 92 АД 123/74 96% на 6л.","У пациента нет температуры","entailment","1","1f30d4d8-66c7-11e7-b0c6-f45c89b91419"
"Вернула его на О2.","пациент находится на кислородной терапии","entailment","1","1f30d974-66c7-11e7-bbb0-f45c89b91419"
"Жена наблюдала тряску и пенообразование в течение примерно 2-3 минут.","У пациента были симптомы судорожного припадка.","entailment","1","1f30dd98-66c7-11e7-b0c8-f45c89b91419"
"Предложено несколько вариантов лечения пожелала выполнить левостороннюю радикальную нефрэктомию с регионарной лимфаденэктомией.","у пациента злокачественная опухоль левой почки","entailment","1","1f30e4a8-66c7-11e7-8686-f45c89b91419"
"Температура поднялась до 38.7 начали давать ванкомицин и левофлоксацин ввели 40 мг лазикса внутривенно с 1 л нормального физраствора внутривенно в результате чего объем мочи составил 540 мл.","У пациента высокая температура","entailment","1","1f30e9d2-66c7-11e7-aeb2-f45c89b91419"
"Была проведена экстренная консультация гематолога.","пациенту потребовалась срочная консультация гематолога","entailment","1","1f30efc2-66c7-11e7-8634-f45c89b91419"
"Он был переведен в [**Больницу1 22**] для дальнейшего лечения.","Пациент лечился в другой больнице.","entailment","1","1f30f454-66c7-11e7-ac49-f45c89b91419"
"Состояние после операции Банкарта на правом плече в [**3354**].","У него был вывих плеча","entailment","1","1f30fc62-66c7-11e7-964c-f45c89b91419"
"Окружность головы 305 см 25-50-й процентили.","у пациента нормальная окружность головы","entailment","1","1f3100e8-66c7-11e7-84d6-f45c89b91419"
"Ей помогает 15-летний сын. По видимому передвижения для пациента это проблема потому она беспокоится о своей спине. Неясно всегда ли она получает необходимую помощь.","Пациенту требуется помощь.","entailment","1","1f310798-66c7-11e7-924e-f45c89b91419"
"При поступлении в реанимационное отеделение исходные жизненные показатели составили пульс 77 АД 145/82 ЧДД 22 насыщ кисл 98% комн.возд. критически высокий ур. глюк.","У больного гипергликемия.","entailment","1","1f310ee4-66c7-11e7-a962-f45c89b91419"
"Семья нашла ее около 3 часов ночи на полу.","пациент был найден на полу","entailment","1","1f31152e-66c7-11e7-8875-f45c89b91419"
"# Интерстициальное заболевание легких # ИБП # ХБП исходный уровень креатина 17 # Сахарный диабет 2 типа с офтальмологическими осложнениями # Гиперхолестеринемия # Гипертония # Пищеводный рефлюкс # Остеоартрит # Стеноз позвоночника Ламинэктомия # Узел щитовидной железы # Полип толстой кишки # ДГПЖ # Катаракта # Глаукома # Хиатальная грыжа # Ожирение # Эректильная дисфункция # Окклюзия сосудов сетчатки # Потеря слуха # Глаукома первичная открытоугольная # Остеоартрит # Анемия дефицит железа","Пациент имеет множество медицинских проблем","entailment","1","1f311aba-66c7-11e7-8a38-f45c89b91419"
"Сахарный диабет 1 типа с 9 лет.","С детства болеет сахарным диабетом 1 типа","entailment","1","1f312322-66c7-11e7-a5db-f45c89b91419"
"Переведён в ОРиИТ для дальнейшего лечения. .","Пациенту потребовалась интенсивная терапия","entailment","1","1f31276c-66c7-11e7-8a2d-f45c89b91419"
"Его перевели в отделение интенсивной терапии новорожденных для наблюдения.","пациент - новорождённый","entailment","1","1f312f64-66c7-11e7-8bda-f45c89b91419"
"Отрицает дискомфорт в животе или диспепсию сейчас или в прошлом.","отрицает наличие болей в животе","entailment","1","1f313522-66c7-11e7-b4ac-f45c89b91419"
"Абсцесс не отмечен тромбозов или тромбоза воротной вены нет.","У пациента нет тромба в воротной вены.","entailment","1","1f313a54-66c7-11e7-8c66-f45c89b91419"
"Был назначен Vanco 1 г. Осмотр сосудов для оценки состояния стопы рекомендован приём антибиотиков.","у пациента есть рана на ноге","entailment","1","1f3145d0-66c7-11e7-967f-f45c89b91419"
"Отрицает употребление алкоголя.","Алкоголь не употребляет","entailment","1","1f314b22-66c7-11e7-9a83-f45c89b91419"
"Была рвота и 1 жидкий стул смешанной с небольшим количеством менструальной крови.","Пациентка находится в менструальном возрасте","entailment","1","1f315034-66c7-11e7-a0d0-f45c89b91419"
"Его жена утверждает что он падал в левую сторону когда пытался передвигаться. Был доставлен в [**Больницу1 52**] для дальнейшего обследования.","У него были изменения в походке","entailment","1","1f3155de-66c7-11e7-ad81-f45c89b91419"
"Был выписан из [**больницы 68**] [**9-23**] с обострением ОРВИ/ХОБЛ.","У пациента лёгочное заболевание.","entailment","1","1f315b38-66c7-11e7-90e4-f45c89b91419"
"Роды индуцированы с помощью Питоцина.","Пациентка в процессе родов","entailment","1","1f316358-66c7-11e7-859c-f45c89b91419"
"Судорожное расстройство на фоне почечной недостаточности.","дисфункция почек","entailment","1","1f316894-66c7-11e7-9378-f45c89b91419"
"Болезнь Альцгеймера 3й стадии.","Пациент плохо соображает","entailment","1","1f316ccc-66c7-11e7-96e6-f45c89b91419"
"Болезнь Альцгеймера 3й стадии.","у пациента деменция","entailment","1","1f3171c2-66c7-11e7-a8f3-f45c89b91419"
"Пациент обычно ходит без посторонней помощи.","Пациент находится в исходном состоянии начала амбулаторного лечения","entailment","1","1f3175dc-66c7-11e7-ade3-f45c89b91419"
"Попробованные лекарства включают: тегретол эфексор депакот литий.","Пациент принимал несколько лекарственных препаратов","entailment","1","1f317a34-66c7-11e7-af03-f45c89b91419"
"Рентген грудной клетки на [**5-16**] показал увеличенное сердце с ухудшающимся отеком легких а также консолидацию левой нижней доли и плевральный выпот.","У больного сердечная недостаточность.","entailment","1","1f318086-66c7-11e7-9a6d-f45c89b91419"
"Следующий приём был [**3079**] с выраженной левосторонней слабостью.","У пациента признаки инсульта","entailment","1","1f318590-66c7-11e7-9784-f45c89b91419"
"По прибытии в отделение всё ещё жалуется на головокружение - как будто все сбилось с курса.","У пациента наблюдаются вестибулярные симптомы.","entailment","1","1f318cfa-66c7-11e7-a50a-f45c89b91419"
"Пациент принимает кумадин по поводу ТГВ.","Пациенту вводят антикоагулянты.","entailment","1","1f319454-66c7-11e7-83a4-f45c89b91419"
"Сердце увеличено от лёгкой до умеренной степени без значительных изменений.","У больного кардиомегалия.","entailment","1","1f3198c8-66c7-11e7-a002-f45c89b91419"
"Помещена в отделение интенсивной терапии новорожденных для обследования на предмет сепсиса менее чем за четыре часа до родов.","пациент инфицирован","entailment","1","1f319d5a-66c7-11e7-97df-f45c89b91419"
"ДГПЖ с обструкцией требующей установки катетер фолея.","Увеличение предстательной железы","entailment","1","1f31a322-66c7-11e7-8294-f45c89b91419"
"Инсулинозависимый сахарный диабет диагностированный в возрасте тринадцати лет.","Пациент имеет хроническое заболевание","entailment","1","1f31a8cc-66c7-11e7-ba7f-f45c89b91419"
"Плавикс для пациента был назначен на тридцать дней закончившихся [**2564-5-31**].","Пациент принимает антитромбоцитарные препараты.","entailment","1","1f31ae2e-66c7-11e7-b61e-f45c89b91419"
"Давление упало до 97/52 затем поднялось до 197/92 (очень неустойчиво).","Пациент страдает перемежающейся гипотонией","entailment","1","1f31b3ee-66c7-11e7-9dc8-f45c89b91419"
"Умеренный аортальный стеноз на ЭхоКГ в анамнезе 9 обмороков.","Эхо показало сужение аорты","entailment","1","1f31bd94-66c7-11e7-bb27-f45c89b91419"
"Обычная процедура сушки отсасывание слизи и стимуляция.","Младенец родился недавно.","entailment","1","1f31c1fe-66c7-11e7-8e08-f45c89b91419"
"Арбузный желудок с варикозными расширениями без кровотечений более 2 лет.","У пациента нет активного кровотечения","entailment","1","1f31c6de-66c7-11e7-ac99-f45c89b91419"
"Сегодня в доме престарелых пожаловался на одышку была обнаружена гипоксия до ~80 была отмечена бандемия белых кровяных телец и его отправили в реанимацию. .","Низкий уровень насыщения кислородом","entailment","1","1f31cce4-66c7-11e7-b542-f45c89b91419"
"Приём лазикса 40 мг был возобновлён планируется провести повторные анализы через 1 неделю.","Снова начал принимать мочегонное средство","entailment","1","1f31d27a-66c7-11e7-af0b-f45c89b91419"
"Чтобы разобраться с причиной кашля сделали рентген грудной клетки который показал аденопатию и узелок в легких.","у пациента узелок в легких и аденопатия","entailment","1","1f31d892-66c7-11e7-b55b-f45c89b91419"
"Пароксизмальная фибрилляция предсердий.","У пациента отклонения от нормы на ЭКГ","entailment","1","1f31de08-66c7-11e7-9e1f-f45c89b91419"
"Пароксизмальная фибрилляция предсердий.","Периодически у пациента возникают нарушения сердечного ритма","entailment","1","1f31e280-66c7-11e7-82f3-f45c89b91419"
"Пароксизмальная фибрилляция предсердий.","Аритмия","entailment","1","1f31e666-66c7-11e7-9e1a-f45c89b91419"
"Пароксизмальная фибрилляция предсердий.","Аритмия","entailment","1","1f31ed6e-66c7-11e7-8a12-f45c89b91419"
"Отрицает недавнее повышение температуры озноб или ригидность.","пациент отрицает лихорадку.","entailment","1","1f31f2a8-66c7-11e7-a559-f45c89b91419"
"Она отрицает боль в груди одышку жар озноб тошноту и рвоту.","У пациента нет симптомов пневмонии.","entailment","1","1f31f70a-66c7-11e7-a8ae-f45c89b91419"
"Боли в животе и диарея отсутствуют.","у пациента нет болей в животе.","entailment","1","1f31fcf8-66c7-11e7-8319-f45c89b91419"
"Язва двенадцатиперстной кишки / мелена [**2608-10-28**] H. pylori отрицательный.","у пациента язва двенадцатиперстной кишки","entailment","1","1f320126-66c7-11e7-b927-f45c89b91419"
"Гиперлипидемия фиброза Гипертиреоз Рецидивирующий плевральный выпот (дренирован 6 недель назад в [**название**] больнице)","Ранее пациент перенес операцию.","entailment","1","1f3206f0-66c7-11e7-832d-f45c89b91419"
"Состояние после аппендэктомии 11.","Хирургический анамнез содержит упоминание об удалении аппендикса","entailment","1","1f320bdc-66c7-11e7-92b9-f45c89b91419"
"Аутоиммунная гемолитическая анемия.","Заболевание при котором разлагаются эритроциты.","entailment","1","1f32100a-66c7-11e7-8446-f45c89b91419"
"Выписана на постельный режим лечилась тербуталином.","Пациент больше не находится в стационаре","entailment","1","1f3218c0-66c7-11e7-a1de-f45c89b91419"
"В настоящее время чувствует усталость продолжает испытывать дискомфорт в груди при кашле но одышки нет. .","Обнадёживающие результаты общего осмотра","entailment","1","1f321e10-66c7-11e7-a7c0-f45c89b91419"
"Пациент прошел нормальный физический осмотр сообщил о чёрном дегтеобразном стуле.","У пациента обнаружена кровь в прямой кишке.","entailment","1","1f322338-66c7-11e7-966f-f45c89b91419"
"Недавно у пациента появились похожие симптомы сдавленности в груди и дискомфорта в покое.","У пациента недавно появилась боль в груди","entailment","1","1f3227de-66c7-11e7-8553-f45c89b91419"
"Хроническая левая субдуральная гематома.","у пациента хроническое внутричерепное кровоизлияние","entailment","1","1f322e14-66c7-11e7-b6bf-f45c89b91419"
"Доза амиодарона была увеличена (200-->300).","Пациент страдает сердечной аритмией","entailment","1","1f323238-66c7-11e7-abdd-f45c89b91419"
"Пациент - женщина 57 лет без анамнеза. Ожирение поступила [**3259-12-9**] после того как была найдена на парковке с правосторонним гемипарезом.","Повышенный ИМТ","entailment","1","1f3236e8-66c7-11e7-8c07-f45c89b91419"
"Пациент переведён в нейрохирургическое отделение для проведения пункции.","Пациенту требуется люмбальная пункция","entailment","1","1f323e74-66c7-11e7-948d-f45c89b91419"
"За последние пару недель у него были проблемы с дефекацией обычно опорожнение кишечника было один раз в день но последний раз четыре дня назад.","У него запор","entailment","1","1f32476e-66c7-11e7-9ca6-f45c89b91419"
"У пациента был обнаружен плевральный выпот а также перикардиальный выпот который был выявлен на чреспищеводной эхокардиограмме без признаков тампонады.","У него жидкость в плевральной и перикардиальной полости","entailment","1","1f324dc2-66c7-11e7-8d9f-f45c89b91419"
"Не было судорог боли тошноты или других симптомов.","Пациент имеет отрицательные результаты общего опроса","entailment","1","1f32531c-66c7-11e7-835a-f45c89b91419"
"Утром [**3354-10-12**] его перевели в общее отделение для наблюдения и оценки состояния.","Ему требовалась стационарная помощь","entailment","1","1f325880-66c7-11e7-8b1b-f45c89b91419"
"Через несколько часов после вмешательства пациентка пожаловалась на боль в области левой ноги не могла ей пошевелить.","У больной снизилась сила в левой нижней конечности.","entailment","1","1f325e5c-66c7-11e7-ae8e-f45c89b91419"
"Испытывала легкую тошноту в воскресенье и в день обращения.","У пациента есть симптомы заболевания ЖКТ.","entailment","1","1f32641a-66c7-11e7-b678-f45c89b91419"
"Пациент получил разряд дефибриллятора.","Пациенту находился в критическом состоянии.","entailment","1","1f3268c0-66c7-11e7-96e5-f45c89b91419"
"Мужчина 89 лет неоднократно госпитализирован с ХСН аритмией гипотиреозом и язвой правой ноги который поступил со сниженным выделением мочи и лихорадкой.","пациента лихорадит","entailment","1","1f326e9c-66c7-11e7-a100-f45c89b91419"
"В отделении реанимации жизненно важные показатели были такими: 36 72 97/68 O2 93% при 3л.","У пациента низкое насыщение кислородом","entailment","1","1f3275e2-66c7-11e7-9d36-f45c89b91419"
"До появления симптомов пациент мог пройти несколько кварталов с минимальными трудностями.","До появления симптомов пациент был подвижен","entailment","1","1f327e5a-66c7-11e7-9f35-f45c89b91419"
"Находился в состоянии апноэ цвет кожи плохой.","у пациента было апноэ","entailment","1","1f328800-66c7-11e7-a321-f45c89b91419"
"В это время стал гипотензивным и не реагировал на окружающую среду из-за гипоксии.","Кровяное давление и насыщение кислородом было низким","entailment","1","1f32905a-66c7-11e7-bf81-f45c89b91419"
"Пациент измерял давление дома - 69/51.","Кровяное давление было низким","entailment","1","1f329838-66c7-11e7-b2b9-f45c89b91419"
"У матери в истории ВПГ-1 с датой последней вспышки [**3374-11-24**].","мать болеет вирусом простого герпеса","entailment","1","1f32a0b0-66c7-11e7-bd1c-f45c89b91419"
"Доставлена в [**Больницу 22**] на вертолете.","Пациент был доставлен в больницу по воздуху.","entailment","1","1f32a966-66c7-11e7-ba83-f45c89b91419"
"Госпитализирован для проведения торакоскопии с удалением плеврального выпота рассечением спаек и частичной декортикацией лёгкого.","Лечился от лёгочной патологии","entailment","1","1f32aeca-66c7-11e7-9aac-f45c89b91419"
"МРТ показала кистозное/энцефаломаляцидное изменение в правой верхней лобной извилине и левом медиальном полушарии мозжечка без признаков усиления. МРТ показала наличие кровообращения в передне-заднем направлении.","МРТ головного мозга пациента содержит отклонения","entailment","1","1f32b3e6-66c7-11e7-bed4-f45c89b91419"
"Анализы показали K 66 при этом анализ мочи указывает на инфекцию.","Анализы указывают на инфекцию мочевыводящих путей","entailment","1","1f32bd5c-66c7-11e7-bf82-f45c89b91419"
"Вкратце: 79-летний мужчина в анамнезе: деменция давний эпизод ТЭЛА метициллинрезистентный золотистый стафилококк мерцательная аритмия не принимает кумадин предположительно из-за кровоизлияния в височную долю задержка мочи с рецидивирующей ИМП проявляющиеся уросепсисом.","у пациента сепсис","entailment","1","1f32c2a4-66c7-11e7-ae91-f45c89b91419"
"61-летняя женщина с ХБП раком молочной железы после мастэктомии и гипертонией поступила в [**Больницу1 18**] для амбулаторного амбулаторного лечения пупочной грыжи.","У пациента имеется дефект вентральной брюшной стенки.","entailment","1","1f32c95a-66c7-11e7-ab01-f45c89b91419"
